,project_name,project_url,snky_url,project_test_frequency,project_total_dependency,project_last_tested,project_issue_count,project_monitored
239,alphafront,,https://app.snyk.io/org/alphafront/project/0948b911-ed1a-4ee8-94a4-6302ed7e2951,daily,3,2023-01-20T06:21:06.429Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
240,alphafront,,https://app.snyk.io/org/alphafront/project/b443ccb5-233d-436b-a734-fe6956259bef,daily,2,2023-01-20T06:16:48.034Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
241,alphafront,,https://app.snyk.io/org/alphafront/project/d8c97264-a496-4b20-9c13-f210b1ecdc58,weekly,0,2023-01-20T06:16:29.654Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
242,alphafront,,https://app.snyk.io/org/alphafront/project/ca6ae861-4099-4ce8-84b4-67e63c2e6006,weekly,0,2023-01-20T06:15:47.594Z,"IssueCounts(low=1, medium=3, high=0, critical=0)",True
243,alphafront,,https://app.snyk.io/org/alphafront/project/812a75e1-6248-4176-b132-2aaba364de4b,daily,271,2023-01-20T05:55:09.064Z,"IssueCounts(low=2, medium=5, high=4, critical=0)",True
244,alphafront,,https://app.snyk.io/org/alphafront/project/500a2bf5-36ca-49df-b015-a29aa2b3ef27,daily,94,2023-01-20T05:44:39.751Z,"IssueCounts(low=66, medium=1, high=2, critical=1)",True
245,alphafront,,https://app.snyk.io/org/alphafront/project/36425e88-976d-4730-977f-d2e76d78d8cf,daily,260,2023-01-20T05:41:02.498Z,"IssueCounts(low=1, medium=14, high=9, critical=0)",True
246,alphafront,,https://app.snyk.io/org/alphafront/project/a708e6a4-26e7-4135-a21c-fe58d8a38ffe,daily,37,2023-01-20T05:21:04.814Z,"IssueCounts(low=0, medium=4, high=1, critical=0)",True
247,alphafront,,https://app.snyk.io/org/alphafront/project/a0c84bad-d240-4c91-a1e6-ae5b74a9dbac,daily,39,2023-01-20T05:14:27.087Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
248,alphafront,,https://app.snyk.io/org/alphafront/project/7026b389-9eda-403d-85a4-8fe4b2ce7e49,daily,77,2023-01-20T05:13:00.451Z,"IssueCounts(low=0, medium=20, high=7, critical=1)",True
249,alphafront,,https://app.snyk.io/org/alphafront/project/c90d6922-7b74-4cb4-b4b4-41c8a2db0108,daily,2,2023-01-20T05:01:42.966Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
250,alphafront,,https://app.snyk.io/org/alphafront/project/9e38720c-8de0-4d3d-9e1e-5d2e0cf9fc73,daily,5,2023-01-20T04:59:54.263Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
251,alphafront,,https://app.snyk.io/org/alphafront/project/f7603209-b994-4732-aa75-e0ca40757d24,daily,22,2023-01-20T04:49:27.681Z,"IssueCounts(low=0, medium=2, high=1, critical=0)",True
252,alphafront,,https://app.snyk.io/org/alphafront/project/3125e6a2-6cf9-470e-8369-c7c303103633,weekly,0,2023-01-20T04:47:21.133Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
253,alphafront,,https://app.snyk.io/org/alphafront/project/f7e1022b-5e28-49b6-bcc7-b697282d041d,daily,1,2023-01-20T04:42:56.949Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
254,alphafront,,https://app.snyk.io/org/alphafront/project/344a8a01-dd33-4435-92d2-006ac9cf15a0,daily,39,2023-01-20T04:36:26.047Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
255,alphafront,,https://app.snyk.io/org/alphafront/project/bfa885af-2225-4702-a53a-9b8c6cf66857,daily,0,2023-01-20T04:26:51.314Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
256,alphafront,,https://app.snyk.io/org/alphafront/project/e9d6bfa9-b4f3-43ea-9396-38876398ef27,daily,47,2023-01-20T04:18:18.389Z,"IssueCounts(low=0, medium=3, high=2, critical=0)",True
257,alphafront,,https://app.snyk.io/org/alphafront/project/697326d9-e4d1-4c4c-a5b5-e8b9c1e454ab,daily,1431,2023-01-20T04:11:29.941Z,"IssueCounts(low=7, medium=79, high=163, critical=8)",True
258,alphafront,,https://app.snyk.io/org/alphafront/project/3f9d331e-e352-4710-9cc9-475362617a44,daily,33,2023-01-20T03:56:55.141Z,"IssueCounts(low=1, medium=9, high=4, critical=2)",True
259,alphafront,,https://app.snyk.io/org/alphafront/project/bfa8baf9-8acc-40f1-8435-46d0c5fa1005,daily,1,2023-01-20T03:46:13.460Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
260,alphafront,,https://app.snyk.io/org/alphafront/project/bcdf9011-ec1d-4b3f-b35c-40b42591e864,daily,28,2023-01-20T03:45:57.194Z,"IssueCounts(low=0, medium=5, high=1, critical=0)",True
261,alphafront,,https://app.snyk.io/org/alphafront/project/139cee9b-67a6-485b-b6bd-020c99d8f858,daily,77,2023-01-20T03:42:18.017Z,"IssueCounts(low=0, medium=20, high=7, critical=1)",True
262,alphafront,,https://app.snyk.io/org/alphafront/project/4bddadc0-a83a-4152-9f4c-0c2900c65ec9,daily,309,2023-01-20T03:36:16.729Z,"IssueCounts(low=2, medium=15, high=11, critical=1)",True
263,alphafront,,https://app.snyk.io/org/alphafront/project/abe90d85-4627-4d3e-8269-f906c1ca92b7,daily,0,2023-01-20T03:35:55.479Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
264,alphafront,,https://app.snyk.io/org/alphafront/project/36b2f6d7-9f67-4bac-80b3-70b33452aa78,daily,8,2023-01-20T03:28:12.348Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
265,alphafront,,https://app.snyk.io/org/alphafront/project/d647ba15-e953-412e-8785-707f8fb75fc9,daily,405,2023-01-20T03:23:50.120Z,"IssueCounts(low=0, medium=3, high=2, critical=1)",True
266,alphafront,,https://app.snyk.io/org/alphafront/project/2efa6c63-6a38-44d9-8b5b-897d55fe1e81,daily,104,2023-01-20T03:17:17.372Z,"IssueCounts(low=2, medium=2, high=2, critical=0)",True
267,alphafront,,https://app.snyk.io/org/alphafront/project/e80be7e9-6078-4c8d-8b10-bbc20504d50c,daily,0,2023-01-20T03:02:48.821Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
268,alphafront,,https://app.snyk.io/org/alphafront/project/4426ad75-7ca5-4899-b09f-35c6501c5215,daily,2,2023-01-20T02:56:54.943Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
269,alphafront,,https://app.snyk.io/org/alphafront/project/27e2a4f0-7d11-444a-8089-0582c73a1657,daily,27,2023-01-20T02:45:21.968Z,"IssueCounts(low=0, medium=4, high=5, critical=0)",True
270,alphafront,,https://app.snyk.io/org/alphafront/project/f2629eae-bf29-45a3-9c29-c52c1cd1f11a,daily,39,2023-01-20T02:40:43.293Z,"IssueCounts(low=0, medium=0, high=1, critical=0)",True
271,alphafront,,https://app.snyk.io/org/alphafront/project/58c20f7e-59be-4f74-b0c5-f12c35893f5b,daily,0,2023-01-20T02:26:42.405Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
272,alphafront,,https://app.snyk.io/org/alphafront/project/08407a63-3094-482a-bd2a-d9d0a421a05a,daily,35,2023-01-20T02:07:35.678Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
273,alphafront,,https://app.snyk.io/org/alphafront/project/7c99aae6-a144-4869-aefa-be105c166f1f,daily,0,2023-01-20T01:59:41.828Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
274,alphafront,,https://app.snyk.io/org/alphafront/project/51f6303d-c5d0-48a8-9789-c77067302e4c,daily,21,2023-01-20T01:57:10.543Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
275,alphafront,,https://app.snyk.io/org/alphafront/project/1003b020-998f-416a-9563-6eb3576ce77b,daily,1476,2023-01-20T01:53:13.139Z,"IssueCounts(low=2, medium=23, high=13, critical=0)",True
276,alphafront,,https://app.snyk.io/org/alphafront/project/619d94e4-9343-41fa-ab44-f633eeb188c1,daily,0,2023-01-20T01:51:17.197Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
277,alphafront,,https://app.snyk.io/org/alphafront/project/28c84a13-4e81-43de-a6c1-d9043de26d88,daily,1740,2023-01-20T01:45:01.159Z,"IssueCounts(low=2, medium=33, high=19, critical=0)",True
278,alphafront,,https://app.snyk.io/org/alphafront/project/cee72c29-2fea-46d3-a890-365d019dba40,daily,44,2023-01-20T01:29:23.287Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
279,alphafront,,https://app.snyk.io/org/alphafront/project/ffaca08b-c524-4220-8c49-0313eb194e24,daily,16,2023-01-20T01:05:48.602Z,"IssueCounts(low=0, medium=2, high=2, critical=0)",True
280,alphafront,,https://app.snyk.io/org/alphafront/project/e57f9b4a-9bcf-4184-aecd-8ded0267797e,daily,178,2023-01-20T00:54:47.370Z,"IssueCounts(low=94, medium=8, high=12, critical=9)",True
281,alphafront,,https://app.snyk.io/org/alphafront/project/89a3136d-9f68-4a63-9696-ad4aeccfa503,daily,388,2023-01-20T00:50:34.356Z,"IssueCounts(low=2, medium=11, high=5, critical=0)",True
282,alphafront,,https://app.snyk.io/org/alphafront/project/49f9e08e-4011-4590-8d7a-0486a58292b1,daily,0,2023-01-20T00:49:43.153Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
283,alphafront,,https://app.snyk.io/org/alphafront/project/d70a84ab-0678-4901-bdd4-823e332f6374,daily,23,2023-01-20T00:42:22.597Z,"IssueCounts(low=0, medium=4, high=2, critical=0)",True
284,alphafront,,https://app.snyk.io/org/alphafront/project/ebdeb617-2424-4876-9947-4e4b154d0565,daily,38,2023-01-20T00:26:21.756Z,"IssueCounts(low=0, medium=4, high=1, critical=0)",True
285,alphafront,,https://app.snyk.io/org/alphafront/project/4e6c927c-9803-4b1f-9635-1c9230e5d15a,daily,35,2023-01-20T00:15:36.395Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
286,alphafront,,https://app.snyk.io/org/alphafront/project/b823aae5-281c-4ef7-b47e-ffeb6aeb6654,daily,271,2023-01-20T00:15:13.291Z,"IssueCounts(low=2, medium=5, high=4, critical=0)",True
287,alphafront,,https://app.snyk.io/org/alphafront/project/7675fea0-f8c4-43d2-b1b1-fc0954aa6ddf,daily,47,2023-01-20T00:07:04.705Z,"IssueCounts(low=0, medium=3, high=2, critical=0)",True
288,alphafront,,https://app.snyk.io/org/alphafront/project/c1be00d8-5095-4f6f-86ae-a4b49565892a,daily,1444,2023-01-19T23:58:32.116Z,"IssueCounts(low=2, medium=26, high=13, critical=0)",True
289,alphafront,,https://app.snyk.io/org/alphafront/project/88f41f47-85bc-4eb2-ad0f-c91e448d47d4,daily,276,2023-01-19T23:58:18.496Z,"IssueCounts(low=1, medium=14, high=9, critical=0)",True
290,alphafront,,https://app.snyk.io/org/alphafront/project/4f4aa055-fea0-435c-8d1c-9b09410baab9,daily,47,2023-01-19T23:56:56.936Z,"IssueCounts(low=0, medium=3, high=2, critical=0)",True
291,alphafront,,https://app.snyk.io/org/alphafront/project/28cdf4c7-a682-454d-94c4-5a833c7e162e,daily,0,2023-01-19T23:52:49.569Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
292,alphafront,,https://app.snyk.io/org/alphafront/project/4573e8ae-bc7e-4d9c-8406-43aaf03d8e88,daily,414,2023-01-19T23:34:49.332Z,"IssueCounts(low=372, medium=27, high=4, critical=1)",True
293,alphafront,,https://app.snyk.io/org/alphafront/project/5f53edf1-e7db-4eba-9c82-297d0bceaaaa,daily,16,2023-01-19T23:23:49.083Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
294,alphafront,,https://app.snyk.io/org/alphafront/project/c5910a4f-886e-461c-8100-2a5d42a1d319,daily,1,2023-01-19T23:23:16.819Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
295,alphafront,,https://app.snyk.io/org/alphafront/project/7fddba33-5b84-49fe-a176-16f8ab73656c,daily,6,2023-01-19T23:16:29.955Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
296,alphafront,,https://app.snyk.io/org/alphafront/project/0d28507c-5bc6-4aab-ac75-4dfeebda49bf,daily,146,2023-01-19T23:08:59.602Z,"IssueCounts(low=1, medium=4, high=2, critical=0)",True
297,alphafront,,https://app.snyk.io/org/alphafront/project/a0ae0d5a-c0d1-40cf-96a8-f3ad0b68133e,daily,0,2023-01-19T23:00:02.633Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
298,alphafront,,https://app.snyk.io/org/alphafront/project/add18f7b-9663-42be-906d-f7ea1f3a723b,daily,1481,2023-01-19T22:58:39.624Z,"IssueCounts(low=10, medium=111, high=205, critical=10)",True
299,alphafront,,https://app.snyk.io/org/alphafront/project/04d68788-78d7-43a6-a5fb-f7ea9121b8df,daily,7,2023-01-19T22:55:51.068Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
300,alphafront,,https://app.snyk.io/org/alphafront/project/8fe47441-829b-4359-baf9-5eb4a0270b99,daily,277,2023-01-19T22:40:07.970Z,"IssueCounts(low=2, medium=5, high=4, critical=0)",True
301,alphafront,,https://app.snyk.io/org/alphafront/project/7cf7c4ab-7eea-4885-a26b-09ed3af703b1,weekly,0,2023-01-19T22:29:28.352Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
302,alphafront,,https://app.snyk.io/org/alphafront/project/cf2cc537-8701-45e9-a335-d1b434bb7296,daily,366,2023-01-19T22:17:16.170Z,"IssueCounts(low=2, medium=15, high=12, critical=1)",True
303,alphafront,,https://app.snyk.io/org/alphafront/project/905d1969-72c7-41ad-b21c-3b29f5200aa4,daily,39,2023-01-19T22:15:17.960Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
304,alphafront,,https://app.snyk.io/org/alphafront/project/c4dcd11e-8b6f-44f2-8b58-0ca16e51936e,daily,25,2023-01-19T22:11:49.650Z,"IssueCounts(low=0, medium=5, high=2, critical=0)",True
305,alphafront,,https://app.snyk.io/org/alphafront/project/9ee74957-9379-40a3-b4bc-fa3627eae093,daily,47,2023-01-19T22:11:38.839Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
306,alphafront,,https://app.snyk.io/org/alphafront/project/e2e68e99-6879-4511-859b-045e89197f52,daily,16,2023-01-19T22:06:33.432Z,"IssueCounts(low=4, medium=10, high=8, critical=1)",True
307,alphafront,,https://app.snyk.io/org/alphafront/project/fc23ef5e-a7bf-4599-9782-456022ec6eb1,daily,414,2023-01-19T22:01:32.633Z,"IssueCounts(low=372, medium=27, high=4, critical=1)",True
308,alphafront,,https://app.snyk.io/org/alphafront/project/849b8ab6-345b-497d-a5ec-037f324d638d,daily,0,2023-01-19T21:47:02.675Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
309,alphafront,,https://app.snyk.io/org/alphafront/project/e6b66e66-ca5a-40f5-8e23-7a1095144eff,daily,143,2023-01-19T21:42:22.517Z,"IssueCounts(low=91, medium=6, high=3, critical=1)",True
310,alphafront,,https://app.snyk.io/org/alphafront/project/729c62f4-dc42-4b60-81a9-df38ca2b2a28,daily,210,2023-01-19T21:41:15.900Z,"IssueCounts(low=1, medium=2, high=0, critical=0)",True
311,alphafront,,https://app.snyk.io/org/alphafront/project/450ffc3b-f3ae-4017-b68f-9b3fb5b4c48b,daily,0,2023-01-19T21:40:40.978Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
312,alphafront,,https://app.snyk.io/org/alphafront/project/0cef0c43-72c8-4d2c-955c-c7cfa6151394,daily,2,2023-01-19T21:39:57.253Z,"IssueCounts(low=1, medium=1, high=0, critical=0)",True
313,alphafront,,https://app.snyk.io/org/alphafront/project/a7967ca2-d463-411c-992b-265e11834101,daily,1,2023-01-19T21:37:22.801Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
314,alphafront,,https://app.snyk.io/org/alphafront/project/a4c70e75-4cd4-4e64-8274-069a8f0cf502,daily,7,2023-01-19T21:36:15.723Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
315,alphafront,,https://app.snyk.io/org/alphafront/project/44bee3c4-76b2-4ffe-bd0e-ad545bf8661e,daily,16,2023-01-19T21:35:59.180Z,"IssueCounts(low=0, medium=2, high=2, critical=0)",True
316,alphafront,,https://app.snyk.io/org/alphafront/project/f6155d77-bc57-4e30-8d4b-498d3e508906,daily,271,2023-01-19T21:31:31.012Z,"IssueCounts(low=1, medium=5, high=4, critical=0)",True
317,alphafront,,https://app.snyk.io/org/alphafront/project/1fbe7688-bd68-4e55-b993-cc6f93e92412,daily,14,2023-01-19T21:29:50.808Z,"IssueCounts(low=0, medium=1, high=1, critical=0)",True
318,alphafront,,https://app.snyk.io/org/alphafront/project/8bfb6d54-a599-4223-b43f-8ce496b83c8f,daily,1,2023-01-19T21:24:43.736Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
319,alphafront,,https://app.snyk.io/org/alphafront/project/eb50bf82-7ee1-4679-9846-bc666fd6b015,daily,15,2023-01-19T21:13:25.427Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
320,alphafront,,https://app.snyk.io/org/alphafront/project/8aeb3070-bba1-4707-a249-54cdb7954447,daily,15,2023-01-19T21:11:37.116Z,"IssueCounts(low=0, medium=1, high=0, critical=0)",True
321,alphafront,,https://app.snyk.io/org/alphafront/project/332affdd-e84e-4d37-85d6-5f3e324a7ed2,daily,7,2023-01-19T21:06:51.149Z,"IssueCounts(low=0, medium=8, high=15, critical=1)",True
322,alphafront,,https://app.snyk.io/org/alphafront/project/059566f0-1076-48fd-a586-e170cca6922c,daily,0,2023-01-19T20:57:37.072Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
323,alphafront,,https://app.snyk.io/org/alphafront/project/4fae9a73-94a6-4431-b598-763a1a6e7094,daily,0,2023-01-19T20:45:43.981Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
324,alphafront,,https://app.snyk.io/org/alphafront/project/ef9a3ffe-df10-4d71-ba4d-dc00f7c5bf68,daily,19,2023-01-19T20:33:54.103Z,"IssueCounts(low=0, medium=3, high=1, critical=0)",True
325,alphafront,,https://app.snyk.io/org/alphafront/project/03bb2f74-30b3-4444-8d98-a783c1071b3c,daily,105,2023-01-19T20:32:57.234Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
326,alphafront,,https://app.snyk.io/org/alphafront/project/5b517235-be26-4654-8d68-dd37ec8add57,daily,414,2023-01-19T20:32:26.764Z,"IssueCounts(low=372, medium=27, high=4, critical=1)",True
327,alphafront,,https://app.snyk.io/org/alphafront/project/d49a6412-2676-4fce-8d15-2f30f601064d,daily,47,2023-01-19T20:16:57.350Z,"IssueCounts(low=0, medium=3, high=2, critical=0)",True
328,alphafront,,https://app.snyk.io/org/alphafront/project/5ac7d432-e9a5-4152-8df0-34f91fa9d7d2,daily,16,2023-01-19T20:16:23.481Z,"IssueCounts(low=0, medium=2, high=2, critical=0)",True
329,alphafront,,https://app.snyk.io/org/alphafront/project/677125e0-603a-474d-942d-54e0f974b221,weekly,0,2023-01-19T18:04:05.554Z,"IssueCounts(low=1, medium=3, high=0, critical=0)",True
330,alphafront,,https://app.snyk.io/org/alphafront/project/f5dd8242-5da1-40f3-9c91-491c6436fb76,weekly,0,2023-01-19T16:30:47.156Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
331,alphafront,,https://app.snyk.io/org/alphafront/project/70182b49-c48e-4795-a03c-506a37c7090c,weekly,0,2023-01-17T06:41:20.550Z,"IssueCounts(low=0, medium=2, high=0, critical=0)",True
332,alphafront,,https://app.snyk.io/org/alphafront/project/922acdfc-af40-4d28-9ee2-0f3ba99d01cc,weekly,0,2023-01-17T06:18:37.338Z,"IssueCounts(low=8, medium=3, high=0, critical=0)",True
333,alphafront,,https://app.snyk.io/org/alphafront/project/af8a7713-b671-422c-8691-4f4a17e21443,weekly,0,2023-01-17T05:45:34.828Z,"IssueCounts(low=13, medium=7, high=12, critical=0)",True
334,alphafront,,https://app.snyk.io/org/alphafront/project/101bb280-8065-42ef-8388-a99858845e24,weekly,0,2023-01-17T05:28:25.811Z,"IssueCounts(low=4, medium=1, high=0, critical=0)",True
335,alphafront,,https://app.snyk.io/org/alphafront/project/a63ef74d-5041-49d3-ba64-11581e4ec336,weekly,0,2023-01-17T05:10:31.407Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
336,alphafront,,https://app.snyk.io/org/alphafront/project/84595d00-5cc9-4806-8670-d6e6d09e823f,weekly,0,2023-01-17T04:49:37.500Z,"IssueCounts(low=1, medium=2, high=0, critical=0)",True
337,alphafront,,https://app.snyk.io/org/alphafront/project/a5fe7955-6d59-4a4b-89d1-ba9b8f24cf0a,weekly,0,2023-01-17T04:37:34.882Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
338,alphafront,,https://app.snyk.io/org/alphafront/project/5072bede-d6cc-4dc0-960d-a8d45110cc8f,weekly,0,2023-01-17T04:00:35.255Z,"IssueCounts(low=4, medium=1, high=0, critical=0)",True
339,alphafront,,https://app.snyk.io/org/alphafront/project/e84ed550-6c1e-4c46-9296-f5d21b5523f6,weekly,0,2023-01-17T03:59:15.140Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
340,alphafront,,https://app.snyk.io/org/alphafront/project/87ccf1ea-19af-4994-9d74-d843e369e3c8,weekly,0,2023-01-17T03:34:01.466Z,"IssueCounts(low=0, medium=2, high=0, critical=0)",True
341,alphafront,,https://app.snyk.io/org/alphafront/project/4699ae2f-84fb-4cdd-aae7-22ce174258e5,weekly,0,2023-01-17T03:33:03.816Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
342,alphafront,,https://app.snyk.io/org/alphafront/project/04bbcbb3-c616-48ad-9027-cfaf66608f13,weekly,0,2023-01-17T03:01:50.566Z,"IssueCounts(low=17, medium=0, high=0, critical=0)",True
343,alphafront,,https://app.snyk.io/org/alphafront/project/0f0768f9-a0d6-4203-b2eb-58b12a728912,weekly,0,2023-01-17T02:32:21.227Z,"IssueCounts(low=14, medium=1, high=0, critical=0)",True
344,alphafront,,https://app.snyk.io/org/alphafront/project/03d1789e-ace8-4412-8f59-919da1c0534b,weekly,0,2023-01-17T02:30:05.426Z,"IssueCounts(low=2, medium=0, high=0, critical=0)",True
345,alphafront,,https://app.snyk.io/org/alphafront/project/5da3e2fd-763e-4ddd-9f64-857889b3d77a,weekly,0,2023-01-17T02:16:25.107Z,"IssueCounts(low=5, medium=1, high=0, critical=0)",True
346,alphafront,,https://app.snyk.io/org/alphafront/project/49ab3e4d-cd80-4e1d-b0c9-6755b5b9e480,weekly,0,2023-01-17T02:15:29.106Z,"IssueCounts(low=1, medium=1, high=0, critical=0)",True
347,alphafront,,https://app.snyk.io/org/alphafront/project/0706d840-2837-491b-91ff-01ab12734cb0,weekly,0,2023-01-17T01:51:36.251Z,"IssueCounts(low=4, medium=1, high=4, critical=0)",True
348,alphafront,,https://app.snyk.io/org/alphafront/project/b75b02e2-30d4-4ac8-98b4-cf1ab38258b4,weekly,0,2023-01-17T01:49:15.085Z,"IssueCounts(low=2, medium=0, high=0, critical=0)",True
349,alphafront,,https://app.snyk.io/org/alphafront/project/d0f5397a-e716-4731-9e58-fe0d40504b8b,weekly,0,2023-01-17T01:36:15.025Z,"IssueCounts(low=17, medium=0, high=0, critical=0)",True
350,alphafront,,https://app.snyk.io/org/alphafront/project/3284dba1-89c3-4e0d-a45b-509cd435e869,weekly,0,2023-01-17T00:56:55.353Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
351,alphafront,,https://app.snyk.io/org/alphafront/project/bbcf9e47-e1ef-40d3-bf5a-f2f74e6d0259,weekly,0,2023-01-17T00:36:52.516Z,"IssueCounts(low=2, medium=0, high=0, critical=0)",True
352,alphafront,,https://app.snyk.io/org/alphafront/project/8bc47a46-4665-45c4-9798-f604804956e2,weekly,0,2023-01-17T00:25:10.571Z,"IssueCounts(low=3, medium=0, high=0, critical=0)",True
353,alphafront,,https://app.snyk.io/org/alphafront/project/158a7b46-8c07-44d8-ae77-421032540756,weekly,0,2023-01-16T23:51:30.596Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
354,alphafront,,https://app.snyk.io/org/alphafront/project/e8ff1ce8-d72b-4cfb-b51f-e1d563353d1a,weekly,0,2023-01-16T23:29:50.955Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
355,alphafront,,https://app.snyk.io/org/alphafront/project/c534218e-643e-4d6a-94ff-4af4ead615a5,weekly,0,2023-01-16T23:00:48.760Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
356,alphafront,,https://app.snyk.io/org/alphafront/project/8f58bba7-5d07-43e0-a4f6-1f8164aad0d4,weekly,0,2023-01-16T22:06:27.283Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
357,alphafront,,https://app.snyk.io/org/alphafront/project/da91b736-a325-4646-bd33-f12d5358b9b1,weekly,0,2023-01-16T21:47:29.562Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
358,alphafront,,https://app.snyk.io/org/alphafront/project/e710617e-4033-468e-bfcb-8de5603a7db0,weekly,0,2023-01-16T21:45:56.254Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
359,alphafront,,https://app.snyk.io/org/alphafront/project/10453a91-a82e-4fa2-838f-f8719b35d488,weekly,0,2023-01-16T21:44:21.353Z,"IssueCounts(low=2, medium=2, high=0, critical=0)",True
360,alphafront,,https://app.snyk.io/org/alphafront/project/ac300c61-5cba-4ceb-ae2b-e3c1c459ab32,weekly,0,2023-01-16T20:59:36.784Z,"IssueCounts(low=2, medium=2, high=0, critical=0)",True
361,alphafront,,https://app.snyk.io/org/alphafront/project/f48b5c71-0745-4683-913f-d32806aa7007,weekly,0,2023-01-16T20:49:19.522Z,"IssueCounts(low=10, medium=3, high=4, critical=0)",True
362,alphafront,,https://app.snyk.io/org/alphafront/project/543f94b6-e458-438f-bd37-dd0810d6d920,weekly,0,2023-01-16T20:42:07.908Z,"IssueCounts(low=4, medium=1, high=0, critical=0)",True
363,alphafront,,https://app.snyk.io/org/alphafront/project/ba18b96c-1747-4cb3-b066-e7aceb30089d,weekly,0,2023-01-16T20:27:20.891Z,"IssueCounts(low=4, medium=0, high=0, critical=0)",True
364,alphafront,,https://app.snyk.io/org/alphafront/project/dc5252be-093a-4f8a-b5fb-9ddad1935ce6,weekly,0,2023-01-16T20:12:30.799Z,"IssueCounts(low=2, medium=3, high=0, critical=0)",True
365,alphafront,,https://app.snyk.io/org/alphafront/project/3e0445d1-362d-43e3-adac-7138942649ff,weekly,0,2023-01-16T19:26:27.104Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
366,alphafront,,https://app.snyk.io/org/alphafront/project/a6126832-da35-4f45-b726-25b5062ead16,weekly,0,2023-01-16T19:09:07.113Z,"IssueCounts(low=0, medium=0, high=0, critical=0)",True
367,alphafront,,https://app.snyk.io/org/alphafront/project/3afc44f1-d273-4d85-9631-1e6b75d34f51,weekly,0,2023-01-16T19:00:15.239Z,"IssueCounts(low=2, medium=2, high=0, critical=0)",True
368,alphafront,,https://app.snyk.io/org/alphafront/project/0763cc2d-51fc-49a4-939a-087f80097486,weekly,0,2023-01-16T18:51:48.613Z,"IssueCounts(low=3, medium=0, high=0, critical=0)",True
369,alphafront,,https://app.snyk.io/org/alphafront/project/e51f0beb-5f08-48ce-8972-4a269925d296,weekly,0,2023-01-16T18:35:40.098Z,"IssueCounts(low=0, medium=3, high=0, critical=0)",True
370,alphafront,,https://app.snyk.io/org/alphafront/project/0d49e2be-cd53-47a1-a838-a73e01c7939b,weekly,0,2023-01-16T18:32:19.422Z,"IssueCounts(low=5, medium=0, high=0, critical=0)",True
